"country","date","cases","mortality","hospitalization","icu"
"Czechia",2020-04-01,200,8,39.4285714285714,7
"Czechia",2020-04-02,350,5,38,6.85714285714286
"Czechia",2020-04-03,233,9,38.1428571428571,7.28571428571429
"Czechia",2020-04-04,381,6,35.8571428571429,6.14285714285714
"Czechia",2020-04-05,115,8,35.4285714285714,6.14285714285714
"Czechia",2020-04-06,235,11,37.5714285714286,5.57142857142857
"Czechia",2020-04-07,195,10,38,6
"Czechia",2020-04-08,295,11,36.7142857142857,5.42857142857143
"Czechia",2020-04-09,257,13,36.4285714285714,5.28571428571429
"Czechia",2020-04-10,163,7,34.2857142857143,4.71428571428571
"Czechia",2020-04-11,99,10,33.5714285714286,5.14285714285714
"Czechia",2020-04-12,160,9,32.4285714285714,5.14285714285714
"Czechia",2020-04-13,68,5,28.5714285714286,4.14285714285714
"Czechia",2020-04-14,52,18,23.4285714285714,2.71428571428571
"Czechia",2020-04-15,105,5,21.2857142857143,2.57142857142857
"Czechia",2020-04-16,217,3,19.2857142857143,2.71428571428571
"Czechia",2020-04-17,116,4,19.5714285714286,2.85714285714286
"Czechia",2020-04-18,57,8,18.4285714285714,2.71428571428571
"Czechia",2020-04-19,140,5,19.4285714285714,3
"Czechia",2020-04-20,154,8,21.2857142857143,3.85714285714286
"Czechia",2020-04-21,133,7,26,4.57142857142857
"Czechia",2020-04-22,99,7,25.2857142857143,4.42857142857143
"Czechia",2020-04-23,55,2,25.8571428571429,4.14285714285714
"Czechia",2020-04-24,86,4,24.7142857142857,3.85714285714286
"Czechia",2020-04-25,79,4,24.2857142857143,3.57142857142857
"Czechia",2020-04-26,52,2,22.4285714285714,3
"Czechia",2020-04-27,41,3,20.7142857142857,2.42857142857143
"Czechia",2020-04-28,59,4,16.2857142857143,1.71428571428571
"Czechia",2020-04-29,75,0,14.7142857142857,1.57142857142857
"Czechia",2020-04-30,103,9,13.5714285714286,1.28571428571429
"Czechia",2020-05-01,55,4,12,1.14285714285714
"Czechia",2020-05-02,18,5,11.7142857142857,1.28571428571429
"Czechia",2020-05-03,26,3,11,1
"Czechia",2020-05-04,38,4,11.5714285714286,1.14285714285714
"Czechia",2020-05-05,77,5,11.4285714285714,1.14285714285714
"Czechia",2020-05-06,78,5,11.5714285714286,1
"Czechia",2020-05-07,57,8,10.4285714285714,1.28571428571429
"Czechia",2020-05-08,46,3,10.7142857142857,1.57142857142857
"Czechia",2020-05-09,18,3,10,1.28571428571429
"Czechia",2020-05-10,28,4,9.85714285714286,1.42857142857143
"Czechia",2020-05-11,53,2,8.28571428571429,1.14285714285714
"Czechia",2020-05-12,45,1,7.85714285714286,1.42857142857143
"Czechia",2020-05-13,48,7,8,1.71428571428571
"Czechia",2020-05-14,82,3,7.14285714285714,1.28571428571429
"Czechia",2020-05-15,55,2,6,1
"Czechia",2020-05-16,49,1,5.71428571428571,1.28571428571429
"Czechia",2020-05-17,20,2,6.14285714285714,1.14285714285714
"Czechia",2020-05-18,111,NA,6.57142857142857,1.28571428571429
"Czechia",2020-05-19,61,5,5.85714285714286,1
"Czechia",2020-05-20,74,2,5.57142857142857,0.857142857142857
"Czechia",2020-05-21,33,2,5.85714285714286,0.857142857142857
"Czechia",2020-05-22,59,6,6.28571428571429,0.714285714285714
"Czechia",2020-05-23,77,2,6.28571428571429,0.571428571428571
"Czechia",2020-05-24,65,1,5.85714285714286,0.714285714285714
"Czechia",2020-05-25,47,2,5,0.571428571428571
"Czechia",2020-05-26,48,0,5.57142857142857,0.571428571428571
"Czechia",2020-05-27,36,0,5.42857142857143,0.428571428571429
"Czechia",2020-05-28,54,2,5,0.428571428571429
"Czechia",2020-05-29,56,0,4.57142857142857,0.571428571428571
"Czechia",2020-05-30,34,0,5.14285714285714,0.571428571428571
"Czechia",2020-05-31,38,1,4.71428571428571,0.428571428571429
"Czechia",2020-06-01,34,1,4.85714285714286,0.285714285714286
"Czechia",2020-06-02,62,2,4.42857142857143,0.285714285714286
"Czechia",2020-06-03,74,2,4,0.285714285714286
"Czechia",2020-06-04,56,1,4,0.428571428571429
"Czechia",2020-06-05,35,1,4.85714285714286,0.285714285714286
"Czechia",2020-06-06,38,0,4.28571428571429,0.285714285714286
"Czechia",2020-06-07,61,0,4.57142857142857,0.428571428571429
"Czechia",2020-06-08,69,1,4.28571428571429,0.428571428571429
"Czechia",2020-06-09,54,0,4.28571428571429,0.571428571428571
"Czechia",2020-06-10,73,2,5.14285714285714,0.714285714285714
"Czechia",2020-06-11,31,NA,5.14285714285714,0.714285714285714
"Czechia",2020-06-12,83,1,4.71428571428571,0.714285714285714
"Czechia",2020-06-13,53,NA,4.71428571428571,0.571428571428571
"Czechia",2020-06-14,33,1,4.85714285714286,0.571428571428571
"Czechia",2020-06-15,40,1,6,0.571428571428571
"Czechia",2020-06-16,47,1,6.14285714285714,0.428571428571429
"Czechia",2020-06-17,51,2,6.42857142857143,0.571428571428571
"Czechia",2020-06-18,118,1,6.85714285714286,0.714285714285714
"Czechia",2020-06-19,126,1,7,0.714285714285714
"Czechia",2020-06-20,42,1,7.42857142857143,0.714285714285714
"Czechia",2020-06-21,50,0,7,0.571428571428571
"Czechia",2020-06-22,25,0,6.14285714285714,0.714285714285714
"Czechia",2020-06-23,127,3,6.28571428571429,0.714285714285714
"Czechia",2020-06-24,127,4,6.28571428571429,0.571428571428571
"Czechia",2020-06-25,93,2,5.57142857142857,0.571428571428571
"Czechia",2020-06-26,168,4,5.42857142857143,0.571428571428571
"Czechia",2020-06-27,260,0,5,0.714285714285714
"Czechia",2020-06-28,305,NA,5.71428571428571,0.714285714285714
"Czechia",2020-06-29,202,0,5.71428571428571,0.857142857142857
"Czechia",2020-06-30,149,1,5.28571428571429,0.857142857142857
"Czechia",2020-07-01,92,0,5.42857142857143,1
"Czechia",2020-07-02,132,4,5.71428571428571,0.714285714285714
"Czechia",2020-07-03,141,0,5.85714285714286,0.857142857142857
"Czechia",2020-07-04,121,NA,5.71428571428571,0.857142857142857
"Czechia",2020-07-05,75,NA,6,1
"Czechia",2020-07-06,51,2,5.57142857142857,0.714285714285714
"Czechia",2020-07-07,119,1,6.71428571428571,1.14285714285714
"Czechia",2020-07-08,129,0,6.71428571428571,1.14285714285714
"Czechia",2020-07-09,105,1,6.85714285714286,1.28571428571429
"Czechia",2020-07-10,82,0,6.57142857142857,1.28571428571429
"Czechia",2020-07-11,114,0,6.57142857142857,1.14285714285714
"Czechia",2020-07-12,59,0,5.71428571428571,1
"Czechia",2020-07-13,64,1,6.57142857142857,1
"Czechia",2020-07-14,103,2,5.14285714285714,0.571428571428571
"Czechia",2020-07-15,134,0,5.57142857142857,0.285714285714286
"Czechia",2020-07-16,137,0,5.57142857142857,0.428571428571429
"Czechia",2020-07-17,130,3,5.71428571428571,0.285714285714286
"Czechia",2020-07-18,113,0,6.42857142857143,0.285714285714286
"Czechia",2020-07-19,90,1,6.57142857142857,0.428571428571429
"Czechia",2020-07-20,153,0,5.85714285714286,0.428571428571429
"Czechia",2020-07-21,226,1,7,0.428571428571429
"Czechia",2020-07-22,246,4,7.57142857142857,0.428571428571429
"Czechia",2020-07-23,230,1,8.28571428571429,0.285714285714286
"Czechia",2020-07-24,281,4,8.71428571428571,0.428571428571429
"Czechia",2020-07-25,131,0,8.85714285714286,0.428571428571429
"Czechia",2020-07-26,112,2,9,0.428571428571429
"Czechia",2020-07-27,192,2,11.7142857142857,0.714285714285714
"Czechia",2020-07-28,283,1,11.8571428571429,0.714285714285714
"Czechia",2020-07-29,294,0,11.5714285714286,0.857142857142857
"Czechia",2020-07-30,278,5,12,0.857142857142857
"Czechia",2020-07-31,203,3,12.4285714285714,0.857142857142857
"Czechia",2020-08-01,125,1,12.4285714285714,0.857142857142857
"Czechia",2020-08-02,101,1,12.1428571428571,0.714285714285714
"Czechia",2020-08-03,208,2,10.5714285714286,0.571428571428571
"Czechia",2020-08-04,278,NA,11,0.857142857142857
"Czechia",2020-08-05,243,5,10.1428571428571,0.857142857142857
"Czechia",2020-08-06,202,2,8.85714285714286,0.714285714285714
"Czechia",2020-08-07,329,NA,9.14285714285714,0.857142857142857
"Czechia",2020-08-08,175,0,9.14285714285714,1
"Czechia",2020-08-09,118,1,10.7142857142857,1.71428571428571
"Czechia",2020-08-10,141,0,10.8571428571429,1.71428571428571
"Czechia",2020-08-11,289,1,10.1428571428571,1.57142857142857
"Czechia",2020-08-12,292,0,10.7142857142857,1.71428571428571
"Czechia",2020-08-13,326,0,12.2857142857143,2
"Czechia",2020-08-14,292,3,13,1.85714285714286
"Czechia",2020-08-15,198,1,13.4285714285714,1.85714285714286
"Czechia",2020-08-16,121,2,13,1.14285714285714
"Czechia",2020-08-17,190,2,13.5714285714286,1.14285714285714
"Czechia",2020-08-18,281,2,13.2857142857143,1.14285714285714
"Czechia",2020-08-19,315,3,13.5714285714286,1
"Czechia",2020-08-20,247,2,14.5714285714286,0.857142857142857
"Czechia",2020-08-21,506,5,15,1.14285714285714
"Czechia",2020-08-22,239,0,15.7142857142857,1
"Czechia",2020-08-23,133,1,16,1
"Czechia",2020-08-24,258,3,15.5714285714286,1.42857142857143
"Czechia",2020-08-25,367,1,17,1.28571428571429
"Czechia",2020-08-26,403,2,17.4285714285714,1.42857142857143
"Czechia",2020-08-27,218,0,17.5714285714286,1.42857142857143
"Czechia",2020-08-28,608,1,17.7142857142857,1.28571428571429
"Czechia",2020-08-29,317,2,17.4285714285714,2
"Czechia",2020-08-30,273,2,17.8571428571429,2.42857142857143
"Czechia",2020-08-31,251,1,19.2857142857143,2.28571428571429
"Czechia",2020-09-01,499,1,19.7142857142857,3
"Czechia",2020-09-02,656,0,19.8571428571429,3.14285714285714
"Czechia",2020-09-03,679,1,21.8571428571429,3.85714285714286
"Czechia",2020-09-04,797,3,23.4285714285714,4.14285714285714
"Czechia",2020-09-05,503,2,26,3.71428571428571
"Czechia",2020-09-06,404,5,26.7142857142857,3.85714285714286
"Czechia",2020-09-07,560,1,30,4
"Czechia",2020-09-08,1161,4,31.1428571428571,3.71428571428571
"Czechia",2020-09-09,1159,3,35.1428571428571,4.28571428571429
"Czechia",2020-09-10,1377,4,34.8571428571429,3.57142857142857
"Czechia",2020-09-11,1447,2,38.4285714285714,3.85714285714286
"Czechia",2020-09-12,1541,3,38.1428571428571,4.28571428571429
"Czechia",2020-09-13,787,3,41.8571428571429,4.71428571428571
"Czechia",2020-09-14,1034,9,42.8571428571429,5
"Czechia",2020-09-15,1674,11,50,6.14285714285714
"Czechia",2020-09-16,2136,6,54,6
"Czechia",2020-09-17,3123,7,68.4285714285714,7.57142857142857
"Czechia",2020-09-18,2107,6,72.2857142857143,8.57142857142857
"Czechia",2020-09-19,2044,4,78.4285714285714,9.85714285714286
"Czechia",2020-09-20,984,4,80.2857142857143,10.5714285714286
"Czechia",2020-09-21,1474,19,88,11.7142857142857
"Czechia",2020-09-22,2394,9,92.2857142857143,12.5714285714286
"Czechia",2020-09-23,2306,24,101.428571428571,14
"Czechia",2020-09-24,2910,12,102.571428571429,15
"Czechia",2020-09-25,2944,14,109.857142857143,15.4285714285714
"Czechia",2020-09-26,1976,10,114.857142857143,15.4285714285714
"Czechia",2020-09-27,1303,15,123.285714285714,15.4285714285714
"Czechia",2020-09-28,1286,12,122.571428571429,16.7142857142857
"Czechia",2020-09-29,1960,18,135.857142857143,16.4285714285714
"Czechia",2020-09-30,2920,19,144.285714285714,17.4285714285714
"Czechia",2020-10-01,3492,23,152.571428571429,18.5714285714286
"Czechia",2020-10-02,3796,21,163.285714285714,18.8571428571429
"Czechia",2020-10-03,2554,12,169.142857142857,21.4285714285714
"Czechia",2020-10-04,1841,16,176.285714285714,23.5714285714286
"Czechia",2020-10-05,3120,31,204.857142857143,25.5714285714286
"Czechia",2020-10-06,4456,36,220,29.7142857142857
"Czechia",2020-10-07,5338,35,239.428571428571,33.4285714285714
"Czechia",2020-10-08,5397,40,262,34
"Czechia",2020-10-09,8617,36,284.714285714286,37.4285714285714
"Czechia",2020-10-10,4631,43,303.285714285714,38.5714285714286
"Czechia",2020-10-11,3105,39,315.428571428571,39.2857142857143
"Czechia",2020-10-12,4311,64,345.714285714286,41.7142857142857
"Czechia",2020-10-13,8326,55,367.428571428571,42.7142857142857
"Czechia",2020-10-14,9543,66,396.714285714286,43.5714285714286
"Czechia",2020-10-15,9720,58,417.857142857143,46.7142857142857
"Czechia",2020-10-16,11102,53,449.428571428571,48.2857142857143
"Czechia",2020-10-17,8715,69,481.857142857143,48.2857142857143
"Czechia",2020-10-18,5058,70,515.285714285714,52.5714285714286
"Czechia",2020-10-19,8077,91,543.857142857143,54.4285714285714
"Czechia",2020-10-20,11984,106,588.714285714286,58
"Czechia",2020-10-21,14969,120,644.428571428571,62.7142857142857
"Czechia",2020-10-22,14150,106,693.428571428571,67.5714285714286
"Czechia",2020-10-23,15258,126,741,70.2857142857143
"Czechia",2020-10-24,12474,106,770.714285714286,76
"Czechia",2020-10-25,7300,124,805.571428571429,79.2857142857143
"Czechia",2020-10-26,10273,164,864,86
"Czechia",2020-10-27,15663,182,911.714285714286,87.2857142857143
"Czechia",2020-10-28,12980,128,899.285714285714,84.2857142857143
"Czechia",2020-10-29,13055,187,940,88
"Czechia",2020-10-30,13605,216,981.857142857143,89.1428571428571
"Czechia",2020-10-31,11429,173,982.428571428571,88
"Czechia",2020-11-01,6542,178,970.714285714286,87.1428571428571
"Czechia",2020-11-02,9252,225,971.428571428571,84.8571428571429
"Czechia",2020-11-03,12089,259,965.285714285714,86.1428571428571
"Czechia",2020-11-04,15731,220,989.428571428571,85.8571428571429
"Czechia",2020-11-05,13229,197,957.428571428571,82.2857142857143
"Czechia",2020-11-06,11552,154,919.285714285714,83.8571428571429
"Czechia",2020-11-07,7723,197,897,80.7142857142857
"Czechia",2020-11-08,3608,177,878.285714285714,78.5714285714286
"Czechia",2020-11-09,2353,170,847.571428571429,74.5714285714286
"Czechia",2020-11-10,12699,295,822.428571428571,70.2857142857143
"Czechia",2020-11-11,8925,247,787.428571428571,68.2857142857143
"Czechia",2020-11-12,7870,185,758.857142857143,65.5714285714286
"Czechia",2020-11-13,7355,171,742.571428571429,60.7142857142857
"Czechia",2020-11-14,4199,132,727.428571428571,60.1428571428571
"Czechia",2020-11-15,1887,150,706.714285714286,55.7142857142857
"Czechia",2020-11-16,5407,208,682.142857142857,56
"Czechia",2020-11-17,4246,142,619.285714285714,53
"Czechia",2020-11-18,5515,182,617.714285714286,54.1428571428571
"Czechia",2020-11-19,6471,134,599.857142857143,52.1428571428571
"Czechia",2020-11-20,5808,147,556.714285714286,50
"Czechia",2020-11-21,3187,74,541,50.2857142857143
"Czechia",2020-11-22,1513,101,529.714285714286,50.7142857142857
"Czechia",2020-11-23,4375,164,511.571428571429,47.1428571428571
"Czechia",2020-11-24,5896,139,542.142857142857,47.5714285714286
"Czechia",2020-11-25,2681,112,506.857142857143,46.4285714285714
"Czechia",2020-11-26,6305,168,490.571428571429,44.2857142857143
"Czechia",2020-11-27,4464,188,479.714285714286,42.8571428571429
"Czechia",2020-11-28,2665,87,470.428571428571,41.4285714285714
"Czechia",2020-11-29,1074,84,475.142857142857,40.4285714285714
"Czechia",2020-11-30,3575,157,467,40.4285714285714
"Czechia",2020-12-01,5176,112,443.142857142857,38.5714285714286
"Czechia",2020-12-02,4568,108,438,38.8571428571429
"Czechia",2020-12-03,4621,126,448,40.1428571428571
"Czechia",2020-12-04,4743,97,457.285714285714,41.7142857142857
"Czechia",2020-12-05,1773,77,460.428571428571,40.1428571428571
"Czechia",2020-12-06,2654,87,458.857142857143,41.8571428571429
"Czechia",2020-12-07,0,0,458.285714285714,43.1428571428571
"Czechia",2020-12-08,4237,134,459.714285714286,42.7142857142857
"Czechia",2020-12-09,5857,100,473.142857142857,40.8571428571429
"Czechia",2020-12-10,6406,90,471.428571428571,41
"Czechia",2020-12-11,5872,115,467.285714285714,41.1428571428571
"Czechia",2020-12-12,6217,109,478.714285714286,43.4285714285714
"Czechia",2020-12-13,3657,85,483.428571428571,43.5714285714286
"Czechia",2020-12-14,2000,74,489,42.8571428571429
"Czechia",2020-12-15,5172,134,503.142857142857,43.8571428571429
"Czechia",2020-12-16,7897,139,494.142857142857,47
"Czechia",2020-12-17,8256,154,497.428571428571,46.2857142857143
"Czechia",2020-12-18,7602,127,503.714285714286,45.4285714285714
"Czechia",2020-12-19,8830,108,498.285714285714,46
"Czechia",2020-12-20,5304,60,503.714285714286,46
"Czechia",2020-12-21,3383,80,504.714285714286,45.7142857142857
"Czechia",2020-12-22,7891,151,512.142857142857,49.2857142857143
"Czechia",2020-12-23,10898,102,538.285714285714,49.5714285714286
"Czechia",2020-12-24,14149,112,513,50.4285714285714
"Czechia",2020-12-25,4402,83,505.428571428571,52.2857142857143
"Czechia",2020-12-26,2706,91,534,54.8571428571429
"Czechia",2020-12-27,3030,94,567.285714285714,58.5714285714286
"Czechia",2020-12-28,3741,108,632.428571428571,64.7142857142857
"Czechia",2020-12-29,10862,150,675.285714285714,68.4285714285714
"Czechia",2020-12-30,16420,127,699.285714285714,70.5714285714286
"Czechia",2020-12-31,17039,151,758.285714285714,75.7142857142857
"Czechia",2021-01-01,13361,131,774.428571428571,77
"Czechia",2021-01-02,3447,116,798.428571428571,78.1428571428571
"Czechia",2021-01-03,5012,133,806.571428571429,78.7142857142857
"Czechia",2021-01-04,6233,110,838,81.4285714285714
"Czechia",2021-01-05,12921,187,853.285714285714,80.8571428571429
"Czechia",2021-01-06,17332,179,869.571428571429,81.7142857142857
"Czechia",2021-01-07,17773,185,894.142857142857,79
"Czechia",2021-01-08,14861,179,929.285714285714,80.1428571428571
"Czechia",2021-01-09,13115,178,913.571428571429,80.1428571428571
"Czechia",2021-01-10,8449,137,896.857142857143,80.5714285714286
"Czechia",2021-01-11,4289,157,848.285714285714,75.1428571428571
"Czechia",2021-01-12,9345,213,839.857142857143,73.1428571428571
"Czechia",2021-01-13,10801,171,805.857142857143,70.8571428571429
"Czechia",2021-01-14,10922,200,772.857142857143,71.4285714285714
"Czechia",2021-01-15,8083,173,761.857142857143,71.5714285714286
"Czechia",2021-01-16,9301,186,743.285714285714,70.2857142857143
"Czechia",2021-01-17,5253,123,723,66.8571428571429
"Czechia",2021-01-18,2693,111,708.714285714286,65.7142857142857
"Czechia",2021-01-19,7651,197,673.857142857143,65.1428571428571
"Czechia",2021-01-20,9628,174,671.571428571429,64.5714285714286
"Czechia",2021-01-21,8228,153,653.428571428571,62
"Czechia",2021-01-22,7488,157,648.571428571429,62.2857142857143
"Czechia",2021-01-23,8514,140,647.428571428571,59.7142857142857
"Czechia",2021-01-24,4256,99,645,59.2857142857143
"Czechia",2021-01-25,2387,84,628.142857142857,57.8571428571429
"Czechia",2021-01-26,6942,165,627.285714285714,57.8571428571429
"Czechia",2021-01-27,9209,173,615.714285714286,55.8571428571429
"Czechia",2021-01-28,8505,153,611.857142857143,56.8571428571429
"Czechia",2021-01-29,7982,128,599.142857142857,58.1428571428571
"Czechia",2021-01-30,8072,139,595,60
"Czechia",2021-01-31,4060,97,595.571428571429,61.7142857142857
"Czechia",2021-02-01,2555,84,610.571428571429,62.2857142857143
"Czechia",2021-02-02,7185,153,599.571428571429,61.8571428571429
"Czechia",2021-02-03,9143,138,601.571428571429,62.4285714285714
"Czechia",2021-02-04,9695,143,617,64
"Czechia",2021-02-05,8125,150,614.428571428571,62.5714285714286
"Czechia",2021-02-06,8635,153,621.714285714286,64
"Czechia",2021-02-07,4863,106,628.857142857143,64
"Czechia",2021-02-08,2430,98,616.714285714286,66.1428571428571
"Czechia",2021-02-09,7727,164,620.714285714286,64.7142857142857
"Czechia",2021-02-10,10283,145,622.428571428571,68.7142857142857
"Czechia",2021-02-11,9537,130,617.714285714286,69.8571428571429
"Czechia",2021-02-12,9014,130,621.571428571429,69.2857142857143
"Czechia",2021-02-13,8883,156,623,65.7142857142857
"Czechia",2021-02-14,5160,85,635.428571428571,65.8571428571429
"Czechia",2021-02-15,2851,107,643.428571428571,65.2857142857143
"Czechia",2021-02-16,8794,180,658.714285714286,70.2857142857143
"Czechia",2021-02-17,12668,166,682.428571428571,69.5714285714286
"Czechia",2021-02-18,10930,143,697.714285714286,68.7142857142857
"Czechia",2021-02-19,11705,174,720.428571428571,70.8571428571429
"Czechia",2021-02-20,11364,184,731.142857142857,73.4285714285714
"Czechia",2021-02-21,6838,117,740.571428571429,74.7142857142857
"Czechia",2021-02-22,4021,116,774.571428571429,80.5714285714286
"Czechia",2021-02-23,11311,207,790.857142857143,81.2857142857143
"Czechia",2021-02-24,15861,145,798.714285714286,83.8571428571429
"Czechia",2021-02-25,13816,153,829.285714285714,88.4285714285714
"Czechia",2021-02-26,14612,164,847.714285714286,88.1428571428571
"Czechia",2021-02-27,14815,195,870.428571428571,93.4285714285714
"Czechia",2021-02-28,7885,145,880.857142857143,95.5714285714286
"Czechia",2021-03-01,4571,130,909.285714285714,96.4285714285714
"Czechia",2021-03-02,12191,232,939.285714285714,99.2857142857143
"Czechia",2021-03-03,16816,240,945.285714285714,101.142857142857
"Czechia",2021-03-04,15230,187,941.714285714286,99.5714285714286
"Czechia",2021-03-05,14714,197,942,101.428571428571
"Czechia",2021-03-06,13162,233,947.142857142857,99.4285714285714
"Czechia",2021-03-07,9167,159,955.142857142857,99.8571428571429
"Czechia",2021-03-08,3960,165,939.428571428571,101
"Czechia",2021-03-09,10524,265,929.428571428571,97.4285714285714
"Czechia",2021-03-10,15380,238,952,98.5714285714286
"Czechia",2021-03-11,14529,239,955,96.1428571428571
"Czechia",2021-03-12,11274,241,964.428571428571,95.7142857142857
"Czechia",2021-03-13,15110,218,963.571428571429,95.8571428571429
"Czechia",2021-03-14,6970,143,953.857142857143,93.5714285714286
"Czechia",2021-03-15,3342,153,962.285714285714,90.4285714285714
"Czechia",2021-03-16,10542,278,951.142857142857,93.1428571428571
"Czechia",2021-03-17,14029,245,930.428571428571,89.7142857142857
"Czechia",2021-03-18,12028,215,915,89.5714285714286
"Czechia",2021-03-19,10677,214,892.142857142857,88.2857142857143
"Czechia",2021-03-20,9710,199,867,83.7142857142857
"Czechia",2021-03-21,10141,137,856.428571428571,83.1428571428571
"Czechia",2021-03-22,NA,143,839.857142857143,84.1428571428571
"Czechia",2021-03-23,8205,245,816.142857142857,79.8571428571429
"Czechia",2021-03-24,10972,203,793.285714285714,78.8571428571429
"Czechia",2021-03-25,8851,192,779,79
"Czechia",2021-03-26,7946,189,765.142857142857,76.4285714285714
"Czechia",2021-03-27,7714,139,763.571428571429,77.7142857142857
"Czechia",2021-03-28,4008,96,751,76.2857142857143
"Czechia",2021-03-29,1743,162,721.571428571429,72.7142857142857
"Czechia",2021-03-30,6896,186,705.571428571429,70.5714285714286
"Czechia",2021-03-31,8664,199,694.285714285714,67.5714285714286
